"external_id","duplicate_detection","external_name","manufacturer","category","last_update","qty_requested","created_date","source_file","import_date"
"20531","? Unique","L&R, SUPRASORB X, 9X9CM, 20531","","Sonstige medizinische Produkte","","5","","Product without substitute.csv","2026-05-25"
"ULTLNK0500.S","? Unique","V.A.C. VERALINK KASSETTE, ULTLNK0500.S","","Sonstige medizinische Produkte","","5","","Product without substitute.csv","2026-05-25"
"PRE1155.S","? Unique","PREVENA, PEEL & PLACE 13 CM, PRE1155.S","","Sonstige medizinische Produkte","","5","","Product without substitute.csv","2026-05-25"
"M8275042/5.S","? Unique","V.A.C. GRANUFOAM BRIDGE KIT, M8275042/5.S","","Sets & Kits","","5","","Product without substitute.csv","2026-05-25"
"13473","? Unique","TAMPONADESTREIFEN, STERIL, 5CMX5M, 13473","","Kompressen & Tupfer","","4","","Product without substitute.csv","2026-05-25"
"190008","? Unique","POLSTERSCHLAUCH MITTEL  190008 LÄNGE 10 M","","Zubehör & Verbrauchsmaterial","","4","","Product without substitute.csv","2026-05-25"
"MS02","? Unique","TRIKOTSCHLAUCH, 5,0CMX22,8M, MS02","","Zubehör & Verbrauchsmaterial","","4","","Product without substitute.csv","2026-05-25"
"900420","? Unique","OMNISILK, 9,2MX5,0CM, 900420","","Sonstige medizinische Produkte","","3","","Product without substitute.csv","2026-05-25"
"7230501","? Unique","FROTTESCHLAUCH A.BW    7230501 DELTA TERRY NET 7,6 CMX 13,7 M","","Zubehör & Verbrauchsmaterial","","2","","Product without substitute.csv","2026-05-25"
"427261","? Unique","STÜLPA-VERBAND GR.1     427261 GEBRAUCHSFERTIG","","Bandagen & Kompression","","272602","2026-03-05","Product without substitute.csv","2026-05-25"
"3350","? Unique","COMFEEL PLUS STERIL      3350 DRUCKENTL.Verband,D:7CM","","Bandagen & Kompression","","1","","Product without substitute.csv","2026-05-25"
"30617","? Unique","L&R, CURAPLAST SENSITIVE, 6CMX5M, TRANSPARENT, 30617, WUNDSCHNELLVERBAND","","Wundversorgung / Dressings","","1","","Product without substitute.csv","2026-05-25"
"7230502","? Unique","FROTTESCHLAUCH A.BW, 7230502 (52014), DELTA TERRY NET 10,1 CMX 13,7 M","","Zubehör & Verbrauchsmaterial","","1","","Product without substitute.csv","2026-05-25"
"932544","? Unique","STÜLPA-FIX, GR.4, 25M, 932544","","Sonstige medizinische Produkte","","1","","Product without substitute.csv","2026-05-25"
"50812","? Unique","CELLONA RANDPOLSTER, 8CMX5M, 50812","","Sonstige medizinische Produkte","","1","","Product without substitute.csv","2026-05-25"
"13201","? Unique","L&R, SCHLAUCHVERBAND, TG SOFT, GR. M, 10M, 13201","","Bandagen & Kompression","","1","","Product without substitute.csv","2026-05-25"
"PRE9090.S","? Unique","PREVENA  CONNECTOR, 10PK, PRE9090.S","","Sonstige medizinische Produkte","","1","","Product without substitute.csv","2026-05-25"
"685763","? Unique","HARTMANN, HYDROFILM, 10X25CM, 685763","","Wundversorgung / Dressings","","500","","Product without substitute.csv","2026-05-25"
"4521337","? Unique","Mullkompr. 7,5x7,5 Telacomp      4521337","","Kompressen & Tupfer","","28800","","Product without substitute.csv","2026-05-25"
"974202","? Unique","Wattestäbchen Ohren","","Kompressen & Tupfer","","24000","","Product without substitute.csv","2026-05-25"
"53.07581","? Unique","Alkoholtupfer","","Desinfektion & Hygiene","","20000","","Product without substitute.csv","2026-05-25"
"15176","? Unique","Schlinggazetupfer Pflaumengroß","","Kompressen & Tupfer","","20000","","Product without substitute.csv","2026-05-25"
"30625","? Unique","Injektionspflaster Curapl Sens 2x4cm","","Injektion & Punktion","","13750","","Product without substitute.csv","2026-05-25"
"750205","? Unique","Schlitzkompr. steril 5,0 x 5,0    750205","","Sonstige medizinische Produkte","","8000","","Product without substitute.csv","2026-05-25"
"4501004","? Unique","Präpariertupfer 1 klein Telaprep 4501004","","Kompressen & Tupfer","","7200","","Product without substitute.csv","2026-05-25"
"450101","? Unique","Präpariertupfer 2 mittl Telaprep 4501014","","Kompressen & Tupfer","","7200","","Product without substitute.csv","2026-05-25"
"974118","? Unique","Wattestäbchen Groß","","Kompressen & Tupfer","","4000","","Product without substitute.csv","2026-05-25"
"31699","? Unique","Schlitz-Vlieskompressen sterill 7,5x7,5","","Kompressen & Tupfer","","3200","","Product without substitute.csv","2026-05-25"
"38582","? Unique","Schlitzkompr. steril 7,5 x 7,5","","Sonstige medizinische Produkte","","2400","","Product without substitute.csv","2026-05-25"
"1680","? Unique","Tegaderm I.V. Adv. - Fixierverband paed.","","Wundversorgung / Dressings","","2000","","Product without substitute.csv","2026-05-25"
"0175700","? Unique","Leukoplast hospital 2,5cmx9,2m","","Sonstige medizinische Produkte","","1440","","Product without substitute.csv","2026-05-25"
"0113200","? Unique","Leukoflex 2,5cmx5m","","Sonstige medizinische Produkte","","1200","","Product without substitute.csv","2026-05-25"
"13014","? Unique","Augenlochkompresse Pro-ophta 7x8,5cm","","Kompressen & Tupfer","","1050","","Product without substitute.csv","2026-05-25"
"0175600","? Unique","Pflaster Leukoplast hospital 1,25cmx9,2m","","Wundversorgung / Dressings","","960","","Product without substitute.csv","2026-05-25"
"1432330","? Unique","Pur-Zellin keimreduziert 4x5cm (500er)","","Sonstige medizinische Produkte","","960","","Product without substitute.csv","2026-05-25"
"K1010U","? Unique","Druckverband/Punkt ""Berliner-UFO""","","Bandagen & Kompression","","400","","Product without substitute.csv","2026-05-25"
"16516","? Unique","Augenstäbchen Pro-ophta st","","Sonstige medizinische Produkte","","400","","Product without substitute.csv","2026-05-25"
"2864","? Unique","Wundpflaster Medipore H 10 cm       2864","","Wundversorgung / Dressings","","288","","Product without substitute.csv","2026-05-25"
"454010","? Unique","Bauchtuch 90 x  8cm steril weiß Telasorb","","Kompressen & Tupfer","","288","","Product without substitute.csv","2026-05-25"
"1.920.003","? Unique","Bauchbandage  Gr. 3      85- 95 cm","","Bandagen & Kompression","","210","","Product without substitute.csv","2026-05-25"
"24747","? Unique","Fäustlinge Kleinkinder","","Sonstige medizinische Produkte","","200","","Product without substitute.csv","2026-05-25"
"24746","? Unique","Fäustlinge Säuglinge","","Sonstige medizinische Produkte","","200","","Product without substitute.csv","2026-05-25"
"7996602","? Unique","Hypafix skin sensitive 5mx10cm","","Sonstige medizinische Produkte","","192","","Product without substitute.csv","2026-05-25"
"645604","? Unique","Präpariertupfer XS OP Set steril  P10","","Kompressen & Tupfer","","192","","Product without substitute.csv","2026-05-25"
"1.920.002","? Unique","Bauchbandage  Gr. 2      75- 85 cm","","Bandagen & Kompression","","180","","Product without substitute.csv","2026-05-25"
"0175800","? Unique","Leukoplast hospital 5cmx9,2m","","Sonstige medizinische Produkte","","180","","Product without substitute.csv","2026-05-25"
"1.920.004","? Unique","Bauchbandage  Gr. 4      95-105 cm","","Bandagen & Kompression","","120","","Product without substitute.csv","2026-05-25"
"25400","? Unique","Gipsbinden Cellona 6cmx2m","","Bandagen & Kompression","","120","","Product without substitute.csv","2026-05-25"
"2860-6","? Unique","Wundpflaster Medipore H 15 cm       2866","","Wundversorgung / Dressings","","108","","Product without substitute.csv","2026-05-25"
"1622W","? Unique","Tegaderm I.V. 4,4 x 4,4 cm 1622W","","Wundversorgung / Dressings","","100","","Product without substitute.csv","2026-05-25"
"5804.17","? Unique","Kanülen Fixierpflaster griplok   5804.17","","Injektion & Punktion","","100","","Product without substitute.csv","2026-05-25"
"66001466","? Unique","Cutiplast Rolle 6 cm x 5 m          1466","","Sonstige medizinische Produkte","","96","","Product without substitute.csv","2026-05-25"
"7996601","? Unique","Hypafix skin sensitive 5mx5cm","","Sonstige medizinische Produkte","","75","","Product without substitute.csv","2026-05-25"
"66001464","? Unique","Cutiplast Rolle 4cmx5m","","Sonstige medizinische Produkte","","72","","Product without substitute.csv","2026-05-25"
"24006","? Unique","Schlauchverband TG 9","","Bandagen & Kompression","","72","","Product without substitute.csv","2026-05-25"
"1.920.005","? Unique","Bauchbandage  Gr. 5     105-115 cm","","Bandagen & Kompression","","60","","Product without substitute.csv","2026-05-25"
"1134","? Unique","Leukoflex 5cmx5m","","Sonstige medizinische Produkte","","60","","Product without substitute.csv","2026-05-25"
"7151495","? Unique","Schiene AEROresch 50x11, mittel, (ZNA)","","Bandagen & Kompression","","55","","Product without substitute.csv","2026-05-25"
"10-2227/04","? Unique","Schiene Finger Straps groß    10-2227/04","","Bandagen & Kompression","","50","","Product without substitute.csv","2026-05-25"
"82103","? Unique","Scotchcast soft   7,5 cm           82103","","Bandagen & Kompression","","50","","Product without substitute.csv","2026-05-25"
"1660R","? Unique","Tegaderm CHG IV Transparentverband 7x8,5","","Wundversorgung / Dressings","","50","","Product without substitute.csv","2026-05-25"
"7142100","? Unique","Dynacast Prelude 7,5cm","","Bandagen & Kompression","","45","","Product without substitute.csv","2026-05-25"
"25402","? Unique","Gipsbinden Cellona 10cmx2m","","Bandagen & Kompression","","40","","Product without substitute.csv","2026-05-25"
"63100","? Unique","Verbandtuch Aluminiumb. 40x60 cm Steril","","Bandagen & Kompression","","40","","Product without substitute.csv","2026-05-25"
"9310750","? Unique","Schlauchverband elast. M 36cm","","Bandagen & Kompression","","36","","Product without substitute.csv","2026-05-25"
"HIMT02-SP-XL","? Unique","Schiene AEROresch 100x11, XL","","Bandagen & Kompression","","35","","Product without substitute.csv","2026-05-25"
"1.920.001","? Unique","Bauchbandage  Gr. 1      65- 75 cm","","Bandagen & Kompression","","30","","Product without substitute.csv","2026-05-25"
"2470005","? Unique","Schiene-fix  15 * 5 cm           2470005","","Bandagen & Kompression","","30","","Product without substitute.csv","2026-05-25"
"12470000.89","? Unique","Schiene-fix  20 * 5 cm           2470006","","Bandagen & Kompression","","30","","Product without substitute.csv","2026-05-25"
"66001468","? Unique","Cutiplast Rolle 8cmx5m","","Sonstige medizinische Produkte","","27","","Product without substitute.csv","2026-05-25"
"10-2227/02","? Unique","Schiene Finger Straps klein 10-2227/02","","Bandagen & Kompression","","25","","Product without substitute.csv","2026-05-25"
"CV0220CE","? Unique","Kath.-Stabilisierungssy. m.Kis. Statlock","","Sonstige medizinische Produkte","","25","","Product without substitute.csv","2026-05-25"
"1131","? Unique","Leukoflex 1,25cmx5m","","Sonstige medizinische Produkte","","24","","Product without substitute.csv","2026-05-25"
"2868","? Unique","Wundpflaster Medipore H 20 cm       2868","","Wundversorgung / Dressings","","24","","Product without substitute.csv","2026-05-25"
"BTD05","? Unique","Endopath Präpariertupfer 5mm, 3er Folie","","Kompressen & Tupfer","","24","","Product without substitute.csv","2026-05-25"
"7142000","? Unique","Dynacast Prelude 5cm","","Bandagen & Kompression","","20","","Product without substitute.csv","2026-05-25"
"82104","? Unique","Scotchcast soft  10,0 cm           82104","","Bandagen & Kompression","","20","","Product without substitute.csv","2026-05-25"
"147342","? Unique","Raucocel Nasentamponade 45mm","","Kompressen & Tupfer","","20","","Product without substitute.csv","2026-05-25"
"10-2218/02","? Unique","Schiene Finger Knopfloch Gr.2 10-2218/02","","Bandagen & Kompression","","19","","Product without substitute.csv","2026-05-25"
"7141500","? Unique","Dynacast Prelude 10cm","","Bandagen & Kompression","","18","","Product without substitute.csv","2026-05-25"
"10-2218/04","? Unique","Schiene Finger Knopfloch Gr.4 10-2218/04","","Bandagen & Kompression","","18","","Product without substitute.csv","2026-05-25"
"1.920.006","? Unique","Bauchbandage  Gr. 6     115-125 cm","","Bandagen & Kompression","","15","","Product without substitute.csv","2026-05-25"
"1.920.007","? Unique","Bauchbandage  Gr. 7     125-135 cm","","Bandagen & Kompression","","15","","Product without substitute.csv","2026-05-25"
"10320000.64","? Unique","Schiene Alu 1,5cm,gepolst. 03200-00","","Bandagen & Kompression","","15","","Product without substitute.csv","2026-05-25"
"10-2218/03","? Unique","Schiene Finger Knopfloch Gr.3 10-2218/03","","Bandagen & Kompression","","14","","Product without substitute.csv","2026-05-25"
"10-2218/01","? Unique","Schiene Finger Knopfloch Gr.1 10-2218/01","","Bandagen & Kompression","","11","","Product without substitute.csv","2026-05-25"
"12710000.352","? Unique","Schiene Finger n.Böhler,  Lager26","","Bandagen & Kompression","","10","","Product without substitute.csv","2026-05-25"
"2720000","? Unique","Schiene Finger n.Böhler,2 Finger 2720000","","Bandagen & Kompression","","10","","Product without substitute.csv","2026-05-25"
"10-2221","? Unique","Schiene Finger n.Stack Gr.2,Link 10-2221","","Bandagen & Kompression","","10","","Product without substitute.csv","2026-05-25"
"0214300","? Unique","Netzschlauchverband D Elastofix 25m","","Bandagen & Kompression","","10","","Product without substitute.csv","2026-05-25"
"100221300","? Unique","FCP-02 Notfalldruckverband 15cmx4,5m","","Bandagen & Kompression","","9","","Product without substitute.csv","2026-05-25"
"30960","? Unique","Cellacast Longuetten 5cmx3,6m","","Bandagen & Kompression","","8","","Product without substitute.csv","2026-05-25"
"34-10-005","? Unique","Beckenschlinge 100-140cm 34-10-005","","Sonstige medizinische Produkte","","7","","Product without substitute.csv","2026-05-25"
"7141600","? Unique","Dynacast Prelude 12,5cm  71416  Lager 07","","Bandagen & Kompression","","6","","Product without substitute.csv","2026-05-25"
"34-10-004","? Unique","Beckenschlinge 80-120cm 34-10-004","","Sonstige medizinische Produkte","","5","","Product without substitute.csv","2026-05-25"
"T-PODR","? Unique","Arrow Trauma Beckenschlinge 20,5x147cm","","Sonstige medizinische Produkte","","5","","Product without substitute.csv","2026-05-25"
"9066","? Unique","Fixierpflaster Vidacare EZ-IO       9066","","Wundversorgung / Dressings","","5","","Product without substitute.csv","2026-05-25"
"10-2218/06","? Unique","Schiene Finger Knopfloch Gr.6 10-2218/06","","Bandagen & Kompression","","4","","Product without substitute.csv","2026-05-25"
"10-2218/05","? Unique","Schiene Finger Knopfloch Gr.5 10-2218/05","","Bandagen & Kompression","","4","","Product without substitute.csv","2026-05-25"
"3708000","? Unique","Tamponadebinde 1cm br.,5m, ster. Lager6","","Kompressen & Tupfer","","4","","Product without substitute.csv","2026-05-25"
"0320006","? Unique","Schiene Alu 2,5 cm,gepolst. 03200-06","","Bandagen & Kompression","","3","","Product without substitute.csv","2026-05-25"
"10-2222","? Unique","Schiene Finger n.Stack Gr.3,Link 10-2222","","Bandagen & Kompression","","3","","Product without substitute.csv","2026-05-25"
"350058","? Unique","Schlauchverband Nobafrott 5x8 Lager3","","Bandagen & Kompression","","3","","Product without substitute.csv","2026-05-25"
"313000","? Unique","Klebemull Mefix 30cmx10m","","Kompressen & Tupfer","","2","","Product without substitute.csv","2026-05-25"
"7141800","? Unique","Dynacast Prelude 2,5cm","","Bandagen & Kompression","","1","","Product without substitute.csv","2026-05-25"
"256055","? Unique","Melgisorb Ag 5x5cm","","Sonstige medizinische Produkte","","80","","Product without substitute.csv","2026-05-25"
"256105","? Unique","Melgisorb Ag 10x10cm","","Sonstige medizinische Produkte","","60","","Product without substitute.csv","2026-05-25"
"256155","? Unique","Melgisorb Ag 15x15cm","","Sonstige medizinische Produkte","","20","","Product without substitute.csv","2026-05-25"
"7261124","? Unique","Cutimed CMED SOR HYD STE 7.5CMX7.5CM G 10 INT. D","","Wundversorgung / Dressings","","60","","Product without substitute.csv","2026-05-25"
"108862","? Unique","Suprasorb H Hydrokolloid-Verband, steril, dünn, 5x20cm, 10 Stück","","Wundversorgung / Dressings","","1100","","Product without substitute.csv","2026-05-25"
"12001-007","? Unique","Ligasano Platten weiß unsteril 49x49x2","","Wundversorgung / Dressings","","42","","Product without substitute.csv","2026-05-25"
"15346-010","? Unique","Ligasano weiß steril 10x10x1cm","","Wundversorgung / Dressings","","120","","Product without substitute.csv","2026-05-25"
"15342-010","? Unique","Ligasano weiß steril  5x5x2cm","","Wundversorgung / Dressings","","120","","Product without substitute.csv","2026-05-25"
"15372-010","? Unique","Ligasano Wundband 50 1,5x0,4cm","","Wundversorgung / Dressings","","60","","Product without substitute.csv","2026-05-25"
"36814-010","? Unique","Ligasano orange steril  5x5x2cm","","Wundversorgung / Dressings","","20","","Product without substitute.csv","2026-05-25"
"15351-010","? Unique","Ligasano weiß steril 15x10x1cm","","Wundversorgung / Dressings","","40","","Product without substitute.csv","2026-05-25"
"15371-007","? Unique","LIGASANO weiß steril Wundband mini 100 x1,5 x0,4 cm","","Wundversorgung / Dressings","","14","","Product without substitute.csv","2026-05-25"
"15075-006","? Unique","LIGASANO weiß ust. Hallux valgus mittel","","Wundversorgung / Dressings","","24","","Product without substitute.csv","2026-05-25"
"15395-004","? Unique","LIGASANO weiß steril Hallux valgus Verband, ? 4,5/4,0 x 12 cm","","Wundversorgung / Dressings","","16","","Product without substitute.csv","2026-05-25"
"294800","? Unique","Mepilex Transfer  15 x 20 cm","","Wundversorgung / Dressings","","570","","Product without substitute.csv","2026-05-25"
